"Tabela 987 - Empresas e outras organizações, pessoal ocupado total e assalariado em 31.12, salários e outras remunerações e salário médio mensal, por seção, divisão e grupo da classificação de atividades (CNAE 2.0) e faixas de pessoal ocupado total"
"Rio de Janeiro";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";491;505;518;561;657;703;737;42298;51430;54534;58041;63094;71791;66672;41569;50669;53768;57176;62100;70662;65492;713663;834407;933420;1034208;1191365;1488554;1529028;4,0;3,4;3,2;3,1;3,0;3,1;2,8
"Rio de Janeiro";"F Construção";9456;10077;10913;11700;13503;14909;15905;176620;207555;247637;275942;305571;359839;381728;160892;190582;229673;256461;284073;334808;354856;2596767;2735402;3687227;5400632;6320814;7423599;9298981;3,7;3,0;3,1;4,3;4,0;3,9;3,7
"Rio de Janeiro";"G Comércio, reparação de veículos automotores e motocicletas";122150;122925;125744;127575;136512;135328;132518;789479;846816;879507;905313;958875;1004185;997150;600139;647683;678343;699036;745621;783237;779177;6142010;6915302;8039123;9023530;10349336;11706937;12792885;2,4;2,3;2,3;2,3;2,2;2,2;2,0
"Rio de Janeiro";"H Transporte, armazenagem e correio";6752;7029;7472;7969;9208;9638;10070;211034;222099;241327;249134;272856;292473;301606;199641;209898;228400;235361;257547;275636;283937;3267763;3774403;4565445;5728102;6655094;8005481;9305021;3,8;3,8;3,8;4,2;4,1;4,3;4,1
"Rio de Janeiro";"I Alojamento e alimentação";21079;21186;21910;22937;24912;25249;24939;182870;195802;207709;214949;230509;246260;254266;149187;160922;172148;177608;191302;204202;212643;1027905;1166296;1352938;1558360;1852678;2185262;2561506;1,6;1,5;1,5;1,5;1,5;1,6;1,5
"São Paulo";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";9582;14388;25989;59207;69635;72970;72590;125652;142375;176083;198714;200473;203181;213001;112600;122041;144030;133268;126677;123609;134977;1424113;1768607;2237490;2180272;2402057;2482239;2943425;2,2;2,3;2,5;2,4;2,4;2,4;2,3
"São Paulo";"B Indústrias extrativas";1348;1297;1285;1289;1245;1211;1222;16155;16720;17370;18257;19978;20623;21438;14010;14300;15011;15840;17716;18338;19267;217482;243375;284642;321222;401200;476457;618640;3,5;3,6;3,6;3,6;3,7;3,8;4,0
"São Paulo";"C Indústrias de transformação";113392;113739;116486;117989;121497;121612;120543;2776212;3082150;3141571;3038662;3229305;3297464;3363722;2601199;2900312;2957950;2855052;3044431;3108359;3176465;54868831;63809207;73002240;74778177;86358718;95312901;106919415;4,8;4,6;4,6;4,4;4,3;4,3;4,1
"São Paulo";"D Eletricidade e gás";189;226;294;330;334;413;457;22128;20906;21484;22381;24590;25352;21130;21896;20542;20984;21795;24148;24539;19655;1142153;1106398;1149737;1223227;1354170;1455069;1432031;11,5;10,9;10,3;9,6;8,8;8,4;8,9
"São Paulo";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";1797;1876;2100;2290;2450;2622;2736;87035;97346;106512;105130;108093;114631;121773;84499;94607;103532;101896;104720;110921;117761;1646176;1784908;2144832;2316107;2495008;2699522;3148722;4,5;4,0;3,9;3,8;3,7;3,6;3,6
"São Paulo";"F Construção";33359;35822;41799;46788;54964;62044;67492;474759;570900;690956;755587;838307;906288;938966;420268;511904;625707;684234;757927;813817;838412;6244441;7774283;11117342;13083933;16225535;19423766;22559413;3,4;3,3;3,4;3,6;3,5;3,6;3,4
"São Paulo";"G Comércio, reparação de veículos automotores e motocicletas";598717;601841;618662;631263;645811;637100;622794;2737403;2976462;3111664;3246693;3435016;3580763;3663765;1959541;2148034;2270943;2393328;2571709;2706194;2802525;23712136;26738488;30909550;34615245;41391629;47855316;56973417;2,8;2,6;2,6;2,5;2,5;2,6;2,5
"São Paulo";"H Transporte, armazenagem e correio";52855;55746;59815;63608;68457;72135;73536;612858;672797;712873;753251;824442;886105;919412;538660;590673;626789;662297;728537;783244;814891;9413823;10940020;12548149;13551424;15732063;18923595;21164332;3,9;3,8;3,8;3,6;3,4;3,5;3,2
"São Paulo";"I Alojamento e alimentação";96597;98386;103511;109843;113092;112294;110825;521471;582588;631535;664803;699912;739856;763762;400558;452206;495710;521088;554533;590965;615539;3410442;4083583;4654048;5426333;6072415;7263378;8465049;1,9;1,9;1,8;1,8;1,7;1,8;1,7
"Paraná";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";2791;2837;3007;3186;3452;3432;3604;33414;37063;41636;40307;40642;40633;40188;28899;32061;36249;34489;34641;34361;33912;278834;339133;418450;449878;488087;528474;606273;2,0;2,1;2,2;2,1;2,1;2,1;2,1
"Paraná";"B Indústrias extrativas";540;537;546;519;557;525;547;4698;5060;5204;5294;5650;6013;6391;3805;4039;4185;4283;4645;5059;5403;39639;45512;54634;60465;72017;86637;102739;2,3;2,3;2,5;2,4;2,4;2,5;2,4
"Paraná";"C Indústrias de transformação";34149;35054;36534;38457;40884;40536;41308;521993;581167;608254;638459;663391;695866;702919;469560;525138;550353;577580;599845;632324;638466;5752415;6805764;8025844;8675799;10357262;12741374;14102048;2,8;2,7;2,8;2,6;2,7;2,9;2,7
"Paraná";"D Eletricidade e gás";63;65;79;106;147;169;152;8509;8871;9191;9537;9786;10395;10485;8360;8747;8972;9270;9482;10014;10080;394647;401190;435547;483137;509406;602048;726756;10,8;8,7;9,4;8,9;8,0;8,7;8,9
"Paraná";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";711;750;794;867;1004;988;1035;12681;13073;13368;14143;15689;17561;17016;11625;11957;12193;12937;14270;16199;15491;203029;233208;259859;284294;327256;382707;453957;4,2;4,1;4,1;3,8;3,5;3,4;3,4
"Paraná";"F Construção";8585;8830;9937;11867;14869;16764;18846;85575;96062;112967;133332;156063;177729;181701;71579;81834;97230;114766;133373;151882;152852;759291;923576;1189541;1704214;2105164;2737801;3193200;2,4;2,4;2,4;2,7;2,5;2,6;2,5
"Paraná";"G Comércio, reparação de veículos automotores e motocicletas";158170;160490;164358;172974;181853;177447;179998;663478;689737;734099;776202;830774;847991;878919;446202;454961;494040;523492;567909;587227;615049;4608290;4237446;5082888;5949771;7116699;8362987;9690706;2,4;2,0;2,0;2,0;1,9;2,1;2,0
"Paraná";"H Transporte, armazenagem e correio";14631;15167;16356;17701;20060;21093;23585;131508;135436;144891;150333;160738;177256;187644;108865;111232;119150;122593;129919;144945;152065;1411146;1481533;1749194;1912049;2138651;2737601;3251570;2,9;2,8;2,8;2,6;2,5;2,7;2,6
"Paraná";"I Alojamento e alimentação";20571;20873;21164;23187;24625;23747;23883;89403;97425;102033;109630;116931;124269;128517;63470;69477;73496;78459;84008;91861;96079;429698;507524;586700;686584;824770;1012493;1186606;1,5;1,5;1,5;1,5;1,5;1,6;1,5
"Santa Catarina";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1690;1720;1785;1748;1757;1739;1719;21787;21445;19225;18665;17722;17344;17006;19721;19026;16709;16121;15270;14840;14453;188444;193052;182372;192288;200857;202293;221047;1,9;1,9;2,0;1,9;1,7;1,8;1,7
"Santa Catarina";"B Indústrias extrativas";440;423;424;432;423;422;458;6557;7958;8814;8223;8675;8561;9058;6021;7345;8196;7591;8035;7863;8350;88984;124337;150405;160118;155134;184385;228662;3,4;3,6;3,5;3,5;3,2;3,4;3,6
"Santa Catarina";"C Indústrias de transformação";33896;34958;36063;36846;38783;38239;39040;633352;641840;681119;730832;779810;798191;780195;589518;592974;630519;678972;725787;744408;724331;7147852;7626645;9007110;10344419;12027170;13940427;15071607;2,8;2,7;2,7;2,6;2,5;2,7;2,6
"Santa Catarina";"D Eletricidade e gás";109;131;179;232;236;283;302;8499;9166;9023;9172;9178;9217;8725;8370;8989;8816;8852;8809;8808;8121;278492;481796;535032;556516;610100;658778;701099;7,7;11,2;11,4;10,7;10,5;10,5;10,3
"Santa Catarina";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";530;539;576;612;654;675;732;11570;15650;12687;14144;14377;15421;16167;10954;14998;11952;13397;13568;14517;15138;179174;196173;214279;238604;272086;324840;384204;3,7;2,7;3,4;3,1;3,0;3,3;3,2
"Santa Catarina";"F Construção";5714;6216;7270;8417;10350;11662;13049;54713;63509;77139;82036;99325;110140;119147;47011;54725;66898;70214;84846;93715;100366;440440;535889;691018;857595;1082991;1379244;1679479;2,1;2,1;2,1;2,1;2,1;2,1;2,0
"Santa Catarina";"G Comércio, reparação de veículos automotores e motocicletas";95408;97122;100342;101367;104527;101829;103339;392054;429333;474440;476367;509167;526629;552632;280501;302031;342925;342117;371445;390502;412838;2493909;2885274;3455085;3936991;4743264;5578170;6616914;2,0;2,0;1,9;2,0;2,0;2,1;2,0
"Santa Catarina";"H Transporte, armazenagem e correio";11741;11901;12370;13090;14104;14512;15721;80396;84756;93255;98991;109005;117907;124240;65761;68947;76710;81284;90140;98269;102887;822099;918447;1019631;1190687;1428110;1723129;2016815;2,8;2,7;2,5;2,6;2,5;2,6;2,4
"Santa Catarina";"I Alojamento e alimentação";16305;16781;17389;17856;18718;17807;17863;66880;74397;77920;81107;86540;90719;94470;49597;53958;56515;58937;63423;68147;71739;323036;389741;447903;524377;630275;742040;916257;1,5;1,6;1,6;1,6;1,6;1,6;1,6
"Rio Grande do Sul";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";2316;2254;2322;2310;2395;2326;2448;18920;20234;21501;20932;22323;22498;21904;15151;16252;17527;16932;18240;18316;17425;165944;174023;214763;225727;258084;279414;314743;2,3;2,2;2,2;2,2;2,0;2,1;2,0
"Rio Grande do Sul";"B Indústrias extrativas";1187;1121;1082;1064;1076;1011;1044;6652;6833;8372;7251;7802;7810;7398;5158;5209;6825;5767;6272;6337;5903;66626;73153;101632;96401;110758;128169;138963;2,9;2,9;2,8;2,8;2,7;3,0;2,9
"Rio Grande do Sul";"C Indústrias de transformação";49042;49447;49763;50062;51855;49882;50518;656326;690894;695405;697297;750458;765259;766181;587430;616928;621164;622488;673824;689666;689184;8000868;9033892;10024244;10469432;12455770;14596158;15858939;3,1;3,0;3,0;2,8;2,8;2,9;2,8
"Rio Grande do Sul";"D Eletricidade e gás";99;114;110;137;150;141;161;9881;10450;9518;9833;11073;11411;11621;9733;10272;9303;9634;10841;11159;11279;319350;344977;369680;430412;519762;629325;694697;7,5;7,0;7,6;7,6;7,4;8,0;7,6
"Rio Grande do Sul";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";574;612;683;721;791;818;866;17016;17309;17792;18081;21067;21646;22646;16264;16494;16827;17144;20035;20555;21349;326571;364423;400769;437640;513642;588623;671236;4,6;4,6;4,5;4,3;4,0;4,1;3,9
"Rio Grande do Sul";"F Construção";10916;11489;12502;13778;16462;17622;19222;78656;90117;105185;115526;140110;150465;161981;62357;72652;86402;95068;115924;124232;132371;649496;747681;990273;1207547;1621681;1918994;2296497;2,3;2,2;2,3;2,3;2,2;2,2;2,1
"Rio Grande do Sul";"G Comércio, reparação de veículos automotores e motocicletas";191126;192213;192640;192817;197259;183066;183770;665365;717867;752508;776328;825280;850930;862102;429481;457371;492627;515571;560412;598041;606175;3965679;4453271;5220534;5768280;6915651;8025230;9263894;2,1;2,1;2,0;2,0;2,0;2,0;1,9
"Rio Grande do Sul";"H Transporte, armazenagem e correio";19671;20259;21010;22277;23530;23354;25291;132463;137676;146638;152362;164659;169285;178527;105095;107942;115903;120209;130902;135107;141254;1787276;1516210;1693091;1853032;2176382;2405449;2769327;3,9;2,9;2,8;2,6;2,6;2,5;2,4
"Rio Grande do Sul";"I Alojamento e alimentação";23866;24496;24920;25337;26206;24624;24354;98516;95803;100795;106849;114538;119640;125926;71131;64777;69322;74711;81394;87632;93860;495895;535338;555289;664516;774667;939645;1146494;1,6;1,7;1,6;1,5;1,5;1,6;1,5
"Mato Grosso do Sul";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";870;919;1010;1017;1118;1154;1271;11272;10550;11450;8728;13672;16466;13379;9998;8949;9836;7035;11967;14343;11225;117718;106100;124982;114267;207517;234916;249461;2,0;2,2;2,2;2,3;2,1;2,4;2,7
"Mato Grosso do Sul";"B Indústrias extrativas";111;122;120;116;113;113;112;1605;2052;1925;1913;1854;2209;2468;1465;1865;1763;1757;1706;2039;2298;33958;41137;47382;53251;38679;48074;66986;5,3;4,6;5,1;4,8;3,4;3,8;3,8
"Mato Grosso do Sul";"C Indústrias de transformação";3182;3214;3306;3452;3729;3810;3881;32376;37851;40537;50077;53606;55818;60587;28278;33495;36089;45602;48969;50740;55256;247093;297340;424245;596146;729762;864051;1009776;2,0;1,9;2,2;2,4;2,3;2,4;2,2
"Mato Grosso do Sul";"D Eletricidade e gás";15;15;14;16;14;16;17;1041;1103;1082;1155;1308;1288;1357;1027;1071;1063;1117;1276;1243;1321;44712;51620;47197;49730;55736;61222;71791;9,6;10,5;8,4;7,7;6,9;7,1;6,6
"Mato Grosso do Sul";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";104;108;118;141;149;166;169;1975;1990;2212;2118;2226;2769;3509;1859;1875;2068;1964;2060;2583;3311;36037;37535;46480;49090;57099;64327;75227;4,6;4,2;4,2;4,3;4,0;3,7;3,2
"Mato Grosso do Sul";"F Construção";1253;1301;1475;1582;1853;2053;2303;16824;21220;23717;23174;27199;29015;33468;15107;19380;21706;21041;24827;26218;30285;126033;145639;224024;240804;309331;366230;489229;1,9;1,6;2,0;2,1;2,0;2,1;2,1
"Mato Grosso do Sul";"G Comércio, reparação de veículos automotores e motocicletas";25204;25018;26029;26446;28194;27774;28222;99526;105945;113476;119260;127309;133982;138212;70389;74154;80578;86274;92613;97540;100564;552272;610924;746205;862282;1035996;1234181;1430297;1,8;1,7;1,8;1,7;1,8;1,8;1,8
"Mato Grosso do Sul";"H Transporte, armazenagem e correio";2214;2479;2720;2822;3120;3263;3591;14313;15444;16414;17332;19709;21695;22255;11703;12386;13057;13866;15952;17428;17532;115679;134055;154416;175842;216489;269340;305275;2,3;2,2;2,2;2,1;2,0;2,1;2,1
"Mato Grosso do Sul";"I Alojamento e alimentação";2408;2515;2751;2944;3297;3388;3523;12022;13438;14799;15985;17736;19181;20734;9330;10309;11447;12388;13804;14881;16205;55202;66947;78765;98119;120257;145043;173208;1,3;1,4;1,3;1,4;1,3;1,4;1,3
"Mato Grosso";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1112;1263;1403;1535;1631;1559;1711;12476;19019;18748;17762;21885;23305;24924;10745;16833;16270;15185;19341;20431;21940;135401;242326;286000;274194;382744;464053;572046;2,6;2,6;2,8;2,9;2,8;2,9;2,9
"Mato Grosso";"B Indústrias extrativas";235;281;267;271;305;275;281;1907;2527;2147;2219;2886;3386;3973;1559;2105;1707;1791;2478;2984;3513;20655;31719;31640;27853;44202;65340;94543;3,0;3,1;3,3;2,6;2,9;3,2;3,3
"Mato Grosso";"C Indústrias de transformação";6116;6183;6356;6657;6979;6732;7031;63781;66544;71406;76822;77806;76786;81342;55880;58025;62638;67702;68371;67069;71127;524723;604660;735373;823502;943063;1030195;1203378;2,1;2,2;2,2;2,1;2,1;2,1;2,0
"Mato Grosso";"D Eletricidade e gás";53;65;84;76;86;83;85;911;2372;2746;2416;2582;2681;2752;833;2253;2584;2262;2441;2490;2592;21153;77294;87522;85472;81810;91619;103946;5,3;7,3;6,7;5,7;5,3;5,3;4,9
"Mato Grosso";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";157;172;190;199;232;227;228;1178;1246;1342;1613;2519;2708;2730;1001;1028;1119;1381;2258;2407;2390;13191;14041;17318;20830;30276;41754;50795;3,0;2,8;2,8;2,6;2,3;2,5;2,5
"Mato Grosso";"F Construção";1537;1716;2050;2383;2880;3153;3647;15949;22609;27922;28196;36084;37439;44531;13869;20181;25095;24862;32189;32829;39217;144304;182946;278886;321209;410394;488566;695239;2,2;1,9;2,2;2,2;2,1;2,1;2,2
"Mato Grosso";"G Comércio, reparação de veículos automotores e motocicletas";32390;33468;35481;37017;38843;36995;38493;135366;150990;169168;175530;188530;200953;210478;97729;107813;123066;127336;138711;150885;158033;824894;954021;1216273;1441410;1705743;2054750;2448181;1,9;1,9;1,9;1,9;1,9;2,0;1,9
"Mato Grosso";"H Transporte, armazenagem e correio";2558;2780;3194;3496;4045;4110;4801;19707;19386;22324;23558;28094;29204;34065;16429;15577;17841;18807;22607;23342;27092;185015;165676;225611;252508;293651;377262;480961;2,6;2,2;2,4;2,2;2,0;2,3;2,2
"Mato Grosso";"I Alojamento e alimentação";3369;3602;3843;4139;4579;4526;4648;14518;17335;18810;20715;22978;24560;25564;10875;12943;14169;15660;17453;18825;19670;72102;86804;108221;132765;162306;196677;233607;1,5;1,4;1,5;1,4;1,4;1,5;1,4
"Goiás";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1183;1180;1343;1484;1705;1752;1836;9282;10630;10635;12010;13377;20553;22588;7418;8513;8390;9516;10901;17864;19885;74329;98953;124589;141759;171131;376695;467044;1,9;2,2;2,2;2,2;2,1;2,6;2,6
"Goiás";"B Indústrias extrativas";416;403;426;450;476;485;513;3760;4262;4517;4529;4863;5568;6217;3168;3651;3873;3852;4205;4826;5473;47181;64032;89158;97907;117824;130210;187050;3,5;3,6;4,4;4,1;4,2;3,8;4,1
"Goiás";"C Indústrias de transformação";12296;12999;13737;14327;15520;15677;15827;143031;163283;173247;180964;190558;207699;212138;125990;143814;152905;159393;169479;185931;189937;1245603;1487304;1838982;2164934;2475041;3225307;3471548;2,2;2,2;2,2;2,2;2,1;2,4;2,2
"Goiás";"D Eletricidade e gás";33;31;34;36;38;48;55;2895;2941;3189;2822;2515;2520;2613;2838;2866;3119;2736;2438;2412;2518;159680;171934;186833;190634;175264;186322;214934;11,3;11,0;11,2;10,6;10,4;10,8;10,3
"Goiás";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";216;239;280;291;342;380;404;11648;12118;12613;12909;13454;14760;17873;11362;11789;12214;12496;13052;14321;17316;186673;206394;249031;223122;317702;359532;432665;3,8;3,6;3,9;2,9;3,5;3,5;3,5
"Goiás";"F Construção";2573;2992;3349;3987;4979;6077;7029;38190;50051;58050;63335;83349;98888;104604;34147;45326;52757;57053;76150;89916;94271;387034;463004;604906;698112;1048326;1435613;1635230;2,5;2,2;2,3;2,1;2,2;2,3;2,2
"Goiás";"G Comércio, reparação de veículos automotores e motocicletas";64359;68400;71910;75701;78779;77860;77566;250573;275403;293355;311012;322490;339724;363323;169147;183135;196585;208646;226500;241518;263624;1340959;1571251;1874395;2172545;2618195;3094381;3906556;1,8;1,8;1,8;1,8;1,8;1,8;1,8
"Goiás";"H Transporte, armazenagem e correio";3895;4516;4985;5459;5987;6319;6690;38298;39578;42927;45785;49861;53888;56078;32571;32932;35650;38018;42258;45653;47060;327142;357527;415649;438983;582985;664211;806758;2,3;2,2;2,2;2,0;2,2;2,1;2,1
"Goiás";"I Alojamento e alimentação";5459;5726;6198;7182;7944;8145;8193;31611;35961;38821;43003;46593;50567;54578;24865;28433;30753;33608;37049;40575;44328;151147;198840;238550;287497;344811;423506;510983;1,4;1,5;1,5;1,5;1,4;1,5;1,4
"Distrito Federal";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";168;158;185;169;184;180;199;3653;1803;1892;1867;1817;1794;1726;3426;1565;1633;1585;1536;1484;1427;60040;41218;46382;48598;58629;61676;63751;3,7;5,6;5,4;4,9;5,4;5,9;5,2
"Distrito Federal";"B Indústrias extrativas";46;43;45;50;59;55;51;449;453;358;334;473;439;363;398;384;296;266;393;366;297;8294;4441;7680;5358;6344;6652;6628;5,0;2,6;4,3;3,4;2,8;2,8;2,6
"Distrito Federal";"C Indústrias de transformação";2768;2918;3141;3363;3592;3453;3489;26357;28463;30957;33295;34423;35617;35813;22701;24445;26716;28731;29691;30868;31030;272636;304458;364370;415434;515180;613893;711701;2,7;2,6;2,6;2,6;2,6;2,9;2,8
"Distrito Federal";"D Eletricidade e gás";22;16;23;23;28;28;28;5220;6036;6141;6092;7296;7567;7624;5187;6004;6107;6060;7262;7514;7578;450540;534021;643460;683045;912243;1031134;1141074;19,5;19,0;20,2;18,7;19,3;19,5;18,7
"Distrito Federal";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";63;59;81;94;129;116;118;5559;6471;6863;7052;7757;4634;5717;5464;6403;6763;6951;7601;4478;5566;240629;261095;274214;291460;342800;272016;328457;10,0;8,5;8,1;7,2;7,2;8,2;7,9
"Distrito Federal";"F Construção";1691;1929;2333;2900;3769;4433;5037;42857;47311;53601;65638;72798;78589;82811;40400;44499;50339;61707;67854;72549;75645;565957;627037;606049;761334;1009365;1205231;1449242;3,2;3,0;2,3;2,3;2,4;2,4;2,3
"Distrito Federal";"G Comércio, reparação de veículos automotores e motocicletas";27015;28916;31216;33149;33874;33890;33531;134315;149619;161874;171978;183524;190796;196656;99307;109718;119524;127361;138710;144191;149807;970677;1142421;1342095;1519734;1824180;2197279;2402605;2,2;2,2;2,2;2,1;2,1;2,2;1,9
"Distrito Federal";"H Transporte, armazenagem e correio";1449;1511;1759;1708;1898;1999;2132;141075;143952;150052;150996;152231;161552;164115;139168;141949;147661;148682;149706;158828;161200;3006547;3652247;4373345;4736485;4671745;5344387;5477108;4,9;5,3;5,6;5,3;4,7;4,9;4,2
"Distrito Federal";"I Alojamento e alimentação";4650;5211;5762;6409;6786;6951;6976;36149;39711;44153;46938;50216;54327;56335;30276;32792;36589;38558;41386;44966;46832;213501;246038;300393;350460;441410;505590;569111;1,6;1,6;1,6;1,6;1,6;1,6;1,5
"Nota:

1 - Os dados  com menos de 3 (três) informantes estão desidentificados com o caracter X.

2 - As variáveis que se referem a sexo ou escolaridade só estão disponíveis a partir de 2009."
"Fonte: IBGE - Cadastro Central de Empresas"
